,SEASON,GAME_TYPE
1256,2013,Regular Season
1257,2013,Regular Season
1258,2013,Regular Season
1259,2013,Regular Season
1260,2013,Regular Season
1261,2013,Regular Season
1262,2013,Regular Season
1263,2013,Regular Season
1264,2013,Regular Season
1265,2013,Regular Season
1266,2013,Regular Season
1267,2013,Regular Season
1268,2013,Regular Season
1269,2013,Regular Season
1270,2013,Regular Season
1271,2013,Regular Season
1272,2013,Regular Season
1273,2013,Regular Season
1274,2013,Regular Season
1275,2013,Regular Season
1276,2013,Regular Season
1277,2013,Regular Season
1278,2013,Regular Season
1279,2013,Regular Season
1280,2013,Regular Season
1281,2013,Regular Season
1282,2013,Regular Season
1283,2013,Regular Season
1284,2013,Regular Season
1285,2013,Regular Season
1286,2013,Regular Season
1287,2013,Regular Season
1288,2013,Regular Season
1289,2013,Regular Season
1290,2013,Regular Season
1291,2013,Regular Season
1292,2013,Regular Season
1293,2013,Regular Season
1294,2013,Regular Season
1295,2013,Regular Season
1296,2013,Regular Season
1297,2013,Regular Season
1298,2013,Regular Season
1299,2013,Regular Season
1300,2013,Regular Season
1301,2013,Regular Season
1302,2013,Regular Season
1303,2013,Regular Season
1304,2013,Regular Season
1305,2013,Regular Season
1306,2013,Regular Season
1307,2013,Regular Season
1308,2013,Regular Season
1309,2013,Regular Season
1310,2013,Regular Season
1311,2013,Regular Season
1312,2013,Regular Season
1313,2013,Regular Season
1314,2013,Regular Season
1315,2013,Regular Season
1316,2013,Regular Season
1317,2013,Regular Season
1318,2013,Regular Season
1319,2013,Regular Season
1320,2013,Regular Season
1321,2013,Regular Season
1322,2013,Regular Season
1323,2013,Regular Season
1324,2013,Regular Season
1325,2013,Regular Season
1326,2013,Regular Season
1327,2013,Regular Season
1328,2013,Regular Season
1329,2013,Regular Season
1330,2013,Regular Season
1331,2013,Regular Season
1332,2013,Regular Season
1333,2013,Regular Season
1334,2013,Regular Season
1335,2013,Regular Season
1336,2013,Regular Season
1337,2013,Regular Season
1338,2013,Regular Season
1339,2013,Regular Season
1340,2013,Regular Season
1341,2013,Regular Season
1342,2013,Regular Season
1343,2013,Regular Season
1344,2013,Regular Season
1345,2013,Regular Season
1346,2013,Regular Season
1347,2013,Regular Season
1348,2013,Regular Season
1349,2013,Regular Season
1350,2013,Regular Season
1351,2013,Regular Season
1352,2013,Regular Season
1353,2013,Regular Season
1354,2013,Regular Season
1355,2013,Regular Season
1356,2013,Regular Season
1357,2013,Regular Season
1358,2013,Regular Season
1359,2013,Regular Season
1360,2013,Regular Season
1361,2013,Regular Season
1362,2013,Regular Season
1363,2013,Regular Season
1364,2013,Regular Season
1365,2013,Regular Season
1366,2013,Regular Season
1367,2013,Regular Season
1368,2013,Regular Season
1369,2013,Regular Season
1370,2013,Regular Season
1371,2013,Regular Season
1372,2013,Regular Season
1373,2013,Regular Season
1374,2013,Regular Season
1375,2013,Regular Season
1376,2013,Regular Season
1377,2013,Regular Season
1378,2013,Regular Season
1379,2013,Regular Season
1380,2013,Regular Season
1381,2013,Regular Season
1382,2013,Regular Season
1383,2013,Regular Season
1384,2013,Regular Season
1385,2013,Regular Season
1386,2013,Regular Season
1387,2013,Regular Season
1388,2013,Regular Season
1389,2013,Regular Season
1390,2013,Regular Season
1391,2013,Regular Season
1392,2013,Regular Season
1393,2013,Regular Season
1394,2013,Regular Season
1395,2013,Regular Season
1396,2013,Regular Season
1397,2013,Regular Season
1398,2013,Regular Season
1399,2013,Regular Season
1400,2013,Regular Season
1401,2013,Regular Season
1402,2013,Regular Season
1403,2013,Regular Season
1404,2013,Regular Season
1405,2013,Regular Season
1406,2013,Regular Season
1407,2013,Regular Season
1408,2013,Regular Season
1409,2013,Regular Season
1410,2013,Regular Season
1411,2013,Regular Season
1412,2013,Regular Season
1413,2013,Regular Season
1414,2013,Regular Season
1415,2013,Regular Season
1416,2013,Regular Season
1417,2013,Regular Season
1418,2013,Regular Season
1419,2013,Regular Season
1420,2013,Regular Season
1421,2013,Regular Season
1422,2013,Regular Season
1423,2013,Regular Season
1424,2013,Regular Season
1425,2013,Regular Season
1426,2013,Regular Season
1427,2013,Regular Season
1428,2013,Regular Season
1429,2013,Regular Season
1430,2013,Regular Season
1431,2013,Regular Season
1432,2013,Regular Season
1433,2013,Regular Season
1434,2013,Regular Season
1435,2013,Regular Season
1436,2013,Regular Season
1437,2013,Regular Season
1438,2013,Regular Season
1439,2013,Regular Season
1440,2013,Regular Season
1441,2013,Regular Season
1442,2013,Regular Season
1443,2013,Regular Season
1444,2013,Regular Season
1445,2013,Regular Season
1446,2013,Regular Season
1447,2013,Regular Season
1448,2013,Regular Season
1449,2013,Regular Season
1450,2013,Regular Season
1451,2013,Regular Season
1452,2013,Regular Season
1453,2013,Regular Season
1454,2013,Regular Season
1455,2013,Regular Season
1456,2013,Regular Season
1457,2013,Regular Season
1458,2013,Regular Season
1459,2013,Regular Season
1460,2013,Regular Season
1461,2013,Regular Season
1462,2013,Regular Season
1463,2013,Regular Season
1464,2013,Regular Season
1465,2013,Regular Season
1466,2013,Regular Season
1467,2013,Regular Season
1468,2013,Regular Season
1469,2013,Regular Season
1470,2013,Regular Season
1471,2013,Regular Season
1472,2013,Regular Season
1473,2013,Regular Season
1474,2013,Regular Season
1475,2013,Regular Season
1476,2013,Regular Season
1477,2013,Regular Season
1478,2013,Regular Season
1479,2013,Regular Season
1480,2013,Regular Season
1481,2013,Regular Season
1482,2013,Regular Season
1483,2013,Regular Season
1484,2013,Regular Season
1485,2013,Regular Season
1486,2013,Regular Season
1487,2013,Regular Season
1488,2013,Regular Season
1489,2013,Regular Season
1490,2013,Regular Season
1491,2013,Regular Season
1492,2013,Regular Season
1493,2013,Regular Season
1494,2013,Regular Season
1495,2013,Regular Season
1496,2013,Regular Season
1497,2013,Regular Season
1498,2013,Regular Season
1499,2013,Regular Season
1500,2013,Regular Season
1501,2013,Regular Season
1502,2013,Regular Season
1503,2013,Regular Season
1504,2013,Regular Season
1505,2013,Regular Season
1506,2013,Regular Season
1507,2013,Regular Season
1508,2013,Regular Season
1509,2013,Regular Season
1510,2013,Regular Season
1511,2013,Regular Season
1512,2013,Regular Season
1513,2013,Regular Season
1514,2013,Regular Season
1515,2013,Regular Season
1516,2013,Regular Season
1517,2013,Regular Season
1518,2013,Regular Season
1519,2013,Regular Season
1520,2013,Regular Season
1521,2013,Regular Season
1522,2013,Regular Season
1523,2013,Regular Season
1524,2013,Regular Season
1525,2013,Regular Season
1526,2013,Regular Season
1527,2013,Regular Season
1528,2013,Regular Season
1529,2013,Regular Season
1530,2013,Regular Season
1531,2013,Regular Season
1532,2013,Regular Season
1533,2013,Regular Season
1534,2013,Regular Season
1535,2013,Regular Season
1536,2013,Regular Season
1537,2013,Regular Season
1538,2013,Regular Season
1539,2013,Regular Season
1540,2013,Regular Season
1541,2013,Regular Season
1542,2013,Regular Season
1543,2013,Regular Season
1544,2013,Regular Season
1545,2013,Regular Season
1546,2013,Regular Season
1547,2013,Regular Season
1548,2013,Regular Season
1549,2013,Regular Season
1550,2013,Regular Season
1551,2013,Regular Season
1552,2013,Regular Season
1553,2013,Regular Season
1554,2013,Regular Season
1555,2013,Regular Season
1556,2013,Regular Season
1557,2013,Regular Season
1558,2013,Regular Season
1559,2013,Regular Season
1560,2013,Regular Season
1561,2013,Regular Season
1562,2013,Regular Season
1563,2013,Regular Season
1564,2013,Regular Season
1565,2013,Regular Season
1566,2013,Regular Season
1567,2013,Regular Season
1568,2013,Regular Season
1569,2013,Regular Season
1570,2013,Regular Season
1571,2013,Regular Season
1572,2013,Regular Season
1573,2013,Regular Season
1574,2013,Regular Season
1575,2013,Regular Season
1576,2013,Regular Season
1577,2013,Regular Season
1578,2013,Regular Season
1579,2013,Regular Season
1580,2013,Regular Season
1581,2013,Regular Season
1582,2013,Regular Season
1583,2013,Regular Season
1584,2013,Regular Season
1585,2013,Regular Season
1586,2013,Regular Season
1587,2013,Regular Season
1588,2013,Regular Season
1589,2013,Regular Season
1590,2013,Regular Season
1591,2013,Regular Season
1592,2013,Regular Season
1593,2013,Regular Season
1594,2013,Regular Season
1595,2013,Regular Season
1596,2013,Regular Season
1597,2013,Regular Season
1598,2013,Regular Season
1599,2013,Regular Season
1600,2013,Regular Season
1601,2013,Regular Season
1602,2013,Regular Season
1603,2013,Regular Season
1604,2013,Regular Season
1605,2013,Regular Season
1606,2013,Regular Season
1607,2013,Regular Season
1608,2013,Regular Season
1609,2013,Regular Season
1610,2013,Regular Season
1611,2013,Regular Season
1612,2013,Regular Season
1613,2013,Regular Season
1614,2013,Regular Season
1615,2013,Regular Season
1616,2013,Regular Season
1617,2013,Regular Season
1618,2013,Regular Season
1619,2013,Regular Season
1620,2013,Regular Season
1621,2013,Regular Season
1622,2013,Regular Season
1623,2013,Regular Season
1624,2013,Regular Season
1625,2013,Regular Season
1626,2013,Regular Season
1627,2013,Regular Season
1628,2013,Regular Season
1629,2013,Regular Season
1630,2013,Regular Season
1631,2013,Regular Season
1632,2013,Regular Season
1633,2013,Regular Season
1634,2013,Regular Season
1635,2013,Regular Season
1636,2013,Regular Season
1637,2013,Regular Season
1638,2013,Regular Season
1639,2013,Regular Season
1640,2013,Regular Season
1641,2013,Regular Season
1642,2013,Regular Season
1643,2013,Regular Season
1644,2013,Regular Season
1645,2013,Regular Season
1646,2013,Regular Season
1647,2013,Regular Season
1648,2013,Regular Season
1649,2013,Regular Season
1650,2013,Regular Season
1651,2013,Regular Season
1652,2013,Regular Season
1653,2013,Regular Season
1654,2013,Regular Season
1655,2013,Regular Season
1656,2013,Regular Season
1657,2013,Regular Season
1658,2013,Regular Season
1659,2013,Regular Season
1660,2013,Regular Season
1661,2013,Regular Season
1662,2013,Regular Season
1663,2013,Regular Season
1664,2013,Regular Season
1665,2013,Regular Season
1666,2013,Regular Season
1667,2013,Regular Season
1668,2013,Regular Season
1669,2013,Regular Season
1670,2013,Regular Season
1671,2013,Regular Season
1672,2013,Regular Season
1673,2013,Regular Season
1674,2013,Regular Season
1675,2013,Regular Season
1676,2013,Regular Season
1677,2013,Regular Season
1678,2013,Regular Season
1679,2013,Regular Season
1680,2013,Regular Season
1681,2013,Regular Season
1682,2013,Regular Season
1683,2013,Regular Season
1684,2013,Regular Season
1685,2013,Regular Season
1686,2013,Regular Season
1687,2013,Regular Season
1688,2013,Regular Season
1689,2013,Regular Season
1690,2013,Regular Season
1691,2013,Regular Season
1692,2013,Regular Season
1693,2013,Regular Season
1694,2013,Regular Season
1695,2013,Regular Season
1696,2013,Regular Season
1697,2013,Regular Season
1698,2013,Regular Season
1699,2013,Regular Season
1700,2013,Regular Season
1701,2013,Regular Season
1702,2013,Regular Season
1703,2013,Regular Season
1704,2013,Regular Season
1705,2013,Regular Season
1706,2013,Regular Season
1707,2013,Regular Season
1708,2013,Regular Season
1709,2013,Regular Season
1710,2013,Regular Season
1711,2013,Regular Season
1712,2013,Regular Season
1713,2013,Regular Season
1714,2013,Regular Season
1715,2013,Regular Season
1716,2013,Regular Season
1717,2013,Regular Season
1718,2013,Regular Season
1719,2013,Regular Season
1720,2013,Regular Season
1721,2013,Regular Season
1722,2013,Regular Season
1723,2013,Regular Season
1724,2013,Regular Season
1725,2013,Regular Season
1726,2013,Regular Season
1727,2013,Regular Season
1728,2013,Regular Season
1729,2013,Regular Season
1730,2013,Regular Season
1731,2013,Regular Season
1732,2013,Regular Season
1733,2013,Regular Season
1734,2013,Regular Season
1735,2013,Regular Season
1736,2013,Regular Season
1737,2013,Regular Season
1738,2013,Regular Season
1739,2013,Regular Season
1740,2013,Regular Season
1741,2013,Regular Season
1742,2013,Regular Season
1743,2013,Regular Season
1744,2013,Regular Season
1745,2013,Regular Season
1746,2013,Regular Season
1747,2013,Regular Season
1748,2013,Regular Season
1749,2013,Regular Season
1750,2013,Regular Season
1751,2013,Regular Season
1752,2013,Regular Season
1753,2013,Regular Season
1754,2013,Regular Season
1755,2013,Regular Season
1756,2013,Regular Season
1757,2013,Regular Season
1758,2013,Regular Season
1759,2013,Regular Season
1760,2013,Regular Season
1761,2013,Regular Season
1762,2013,Regular Season
1763,2013,Regular Season
1764,2013,Regular Season
1765,2013,Regular Season
1766,2013,Regular Season
1767,2013,Regular Season
1768,2013,Regular Season
1769,2013,Regular Season
1770,2013,Regular Season
1771,2013,Regular Season
1772,2013,Regular Season
1773,2013,Regular Season
1774,2013,Regular Season
1775,2013,Regular Season
1776,2013,Regular Season
1777,2013,Regular Season
1778,2013,Regular Season
1779,2013,Regular Season
1780,2013,Regular Season
1781,2013,Regular Season
1782,2013,Regular Season
1783,2013,Regular Season
1784,2013,Regular Season
1785,2013,Regular Season
1786,2013,Regular Season
1787,2013,Regular Season
1788,2013,Regular Season
1789,2013,Regular Season
1790,2013,Regular Season
1791,2013,Regular Season
1792,2013,Regular Season
1793,2013,Regular Season
1794,2013,Regular Season
1795,2013,Regular Season
1796,2013,Regular Season
1797,2013,Regular Season
1798,2013,Regular Season
1799,2013,Regular Season
1800,2013,Regular Season
1801,2013,Regular Season
1802,2013,Regular Season
1803,2013,Regular Season
1804,2013,Regular Season
1805,2013,Regular Season
1806,2013,Regular Season
1807,2013,Regular Season
1808,2013,Regular Season
1809,2013,Regular Season
1810,2013,Regular Season
1811,2013,Regular Season
1812,2013,Regular Season
1813,2013,Regular Season
1814,2013,Regular Season
1815,2013,Regular Season
1816,2013,Regular Season
1817,2013,Regular Season
1818,2013,Regular Season
1819,2013,Regular Season
1820,2013,Regular Season
1821,2013,Regular Season
1822,2013,Regular Season
1823,2013,Regular Season
1824,2013,Regular Season
1825,2013,Regular Season
1826,2013,Regular Season
1827,2013,Regular Season
1828,2013,Regular Season
1829,2013,Regular Season
1830,2013,Regular Season
1831,2013,Regular Season
1832,2013,Regular Season
1833,2013,Regular Season
1834,2013,Regular Season
1835,2013,Regular Season
1836,2013,Regular Season
1837,2013,Regular Season
1838,2013,Regular Season
1839,2013,Regular Season
1840,2013,Regular Season
1841,2013,Regular Season
1842,2013,Regular Season
1843,2013,Regular Season
1844,2013,Regular Season
1845,2013,Regular Season
1846,2013,Regular Season
1847,2013,Regular Season
1848,2013,Regular Season
1849,2013,Regular Season
1850,2013,Regular Season
1851,2013,Regular Season
1852,2013,Regular Season
1853,2013,Regular Season
1854,2013,Regular Season
